cell,x,y,z,rA,rB,phi_tr,phi_sigma_fw,err4a,is_te_upper,is_te_lower
711,0.2460045117257057,0.3115733333333333,-0.0038568953389867197,0.04552616010047417,8.881784197001252e-16,0.11350658338852339,0.07394869850684938,0.0005838839678672519,0,0
712,0.237533751796064,0.33866666666666667,-0.0019809191005044557,0.04527640983933123,3.9968028886505635e-15,0.11058384505653074,0.07061771070141898,-0.00019953278936132857,0,0
713,0.268471720290156,0.3115733333333333,-0.009035927332629166,0.042749438773103776,-1.1102230246251565e-15,0.10878739084947592,0.07245899256092181,0.0006831633853026098,0,0
714,0.26147349597275166,0.33866666666666667,-0.007384399455049075,0.043992307069275816,4.440892098500626e-16,0.10934526787557515,0.0710626550033111,-0.0005091176389186158,0,0
715,0.28591861144426167,0.3115733333333333,-0.013282881300637338,0.034935115538345274,-3.9968028886505635e-15,0.0893233333590135,0.061210302367683544,0.0006057012597246725,0,0
716,0.280694278025911,0.33866666666666667,-0.011985168255423298,0.03845390062004017,2.4424906541753444e-15,0.09635077362289785,0.06400900606395199,-0.0007869259061367428,0,0
717,0.2975959164356956,0.3115733333333333,-0.0162438625948937,0.019894054913218495,3.552713678800501e-15,0.04850384034840151,0.0357119588050927,0.00032475231947459715,0,0
718,0.294369430649154,0.33866666666666667,-0.01541222847037254,0.025722860886300714,8.881784197001252e-16,0.06368936476603905,0.044448606579786,-0.0007060269827459387,0,0
719,0.30300433573500773,0.3115733333333333,-0.01764899842872852,0.005336386452160058,-3.1086244689504383e-15,0.005514852431590265,0.007405269721277863,0.00021020179860258784,1,0
720,0.3019133689786225,0.33866666666666667,-0.01736224757407169,0.008764799103138321,1.9984014443252818e-15,0.016698286789491187,0.014674776822114266,-0.00028471850204695934,0,0
721,0.30297290962958634,0.39285333333333333,-0.018048304958273784,0.005542966062012322,-1.1102230246251565e-15,-0.009318177456074713,-0.010159530551397067,0.0006468035104531481,0,1
722,0.30185051676777963,0.4199466666666667,-0.018160860633162218,0.007651014468186279,-4.440892098500626e-16,-0.012285662519765863,-0.01603272305600023,0.001999408371342961,0,0
723,0.2974112652741312,0.39285333333333333,-0.018590078058503712,0.014916878136810308,1.7763568394002505e-15,-0.02428892262635512,-0.034636001834687624,0.00048740072895929465,0,0
724,0.2940944066422895,0.4199466666666667,-0.018906739808956765,0.016521343929541743,-1.3322676295501878e-15,-0.027951422571998088,-0.04088706731124159,0.0021468317879095727,0,0
725,0.2854145277597574,0.39285333333333333,-0.019687871800114446,0.022267753631753928,-2.220446049250313e-16,-0.037270735291192215,-0.05525517536684088,-0.0001673618406535654,0,0
726,0.2800515075090671,0.4199466666666667,-0.020152342040819074,0.022144400567676525,-4.884981308350689e-15,-0.03738295353474798,-0.056320586622612634,0.0015842025700111284,0,0
727,0.26751806681517887,0.39285333333333333,-0.02115324363305271,0.026040336826472776,1.1102230246251565e-15,-0.04166612323279149,-0.06379785343268418,-0.00029273890931516555,0,0
728,0.260347646371981,0.4199466666666667,-0.021689674984581714,0.025007674380599587,2.4424906541753444e-15,-0.03934430310384469,-0.06145790437067111,0.0009412161063233476,0,0
729,0.24451728777100037,0.39285333333333333,-0.02275386739601546,0.02754076617881518,1.9984014443252818e-15,-0.040461885673783636,-0.06445886653319421,-0.00019119786151526597,0,0
730,0.2358573496132177,0.4199466666666667,-0.023281628455920203,0.026183048823184674,4.440892098500626e-16,-0.0371300583472453,-0.06064173438608944,0.0004868439795596702,0,0
731,0.21743090311950256,0.39285333333333333,-0.024248659992596774,0.027812472172363156,5.551115123125783e-16,-0.03655990626464896,-0.06112952591952703,-8.742541406612375e-5,0,0
732,0.20766439478357013,0.4199466666666667,-0.024687930469368603,0.02638110497922097,-2.3314683517128287e-15,-0.033020145315405106,-0.056875498854391804,0.00022799783470565937,0,0
733,0.1874566524699967,0.39285333333333333,-0.025395235613478728,0.027478118832736542,-1.3322676295501878e-15,-0.031527426448116756,-0.05599208656093624,-2.5272125905015375e-5,0,0
734,0.17701541849235572,0.4199466666666667,-0.025663270280817024,0.02607644862977132,9.992007221626409e-16,-0.02813169926413242,-0.051773931602684065,9.71887115444603e-5,0,0
735,0.15592075284740697,0.39285333333333333,-0.02593766271817903,0.026902999327547805,0.0,-0.026034481545773154,-0.05009367462567549,7.471813250600756e-6,0,0
736,0.14526732118009925,0.4199466666666667,-0.02594402048820274,0.02558960560777135,-2.7755575615628914e-16,-0.02288679133995695,-0.04610033447477013,3.6814111730704147e-5,0,0
737,0.12422118008598422,0.39285333333333333,-0.02560185004794062,0.026320047316154623,-6.869504964868156e-16,-0.020281422068210788,-0.04388119959816056,2.7550775802770433e-5,0,0
738,0.11382847065917695,0.4199466666666667,-0.025253321837654788,0.025135288303961195,2.7755575615628914e-16,-0.01737448873789848,-0.04017078166794624,1.3344867072107025e-5,0,0
739,0.09376521969627272,0.39285333333333333,-0.024124690297555654,0.02587988977414002,-1.4988010832439613e-15,-0.014277337464843403,-0.03752374917451873,4.55594064412701e-5,0,0
740,0.08409467816017575,0.4199466666666667,-0.02334458696774235,0.024846581065781637,-1.7763568394002505e-15,-0.011574205684693443,-0.03410250050649355,1.017245445351922e-5,0,0
741,0.06590368880322851,0.39285333333333333,-0.021319851918052787,0.025664836489885046,-1.887379141862766e-15,-0.00799727248451442,-0.031083937308886922,6.635372006411067e-5,0,0
742,0.057383240982378216,0.4199466666666667,-0.020075220198176525,0.024786688746242014,-6.661338147750939e-16,-0.005470485334825444,-0.027943919092405567,2.0292893522101674e-5,0,0
743,0.04186667943867567,0.39285333333333333,-0.017152242954226425,0.025698750412001647,-1.7763568394002505e-15,-0.00144688608172225,-0.024594301585973977,9.037614499769753e-5,0,0
744,0.034870565715823414,0.4199466666666667,-0.01547389743015259,0.02496377488350654,8.881784197001252e-16,0.0009130443188477998,-0.021726317425914576,4.317045231320982e-5,0,0
745,0.022706923852331116,0.39285333333333333,-0.01177605937217759,0.025968690287909935,1.7763568394002505e-15,0.005341973416373905,-0.018075893905379115,0.00011302455189868624,0,0
746,0.017539395711691073,0.4199466666666667,-0.009756566838276429,0.025359012760313826,-3.3306690738754696e-15,0.007538418231230103,-0.015468416670662455,8.340405710894477e-5,0,0
747,0.009255828367759154,0.39285333333333333,-0.00550208328067262,0.026457223933388896,-1.5543122344752192e-15,0.012363677994845938,-0.011518530575519659,0.00012075482391913847,0,0
748,0.0061397891644672745,0.4199466666666667,-0.0032670922569699745,0.02597156584337479,-3.3306690738754696e-15,0.014417018441770311,-0.009157668769311789,0.00014237025262567315,0,0
749,0.002094133030628812,0.39285333333333333,0.0013047935426423762,0.02715788848980827,-4.440892098500626e-16,0.01971936867718637,-0.0048152611950582624,5.4406167773617814e-5,0,0
750,0.0011645161000822292,0.4199466666666667,0.0036416883185520802,0.026842575385161993,3.552713678800501e-15,0.021693604269237055,-0.002689487658678047,0.0001478602188825888,0,0
751,0.0028023845448265266,0.39285333333333333,0.010303982286744397,0.028739537911585344,-6.661338147750939e-16,0.030105443347136003,0.004088396771130487,-7.59926438636295e-5,0,0
752,0.0015186418571810864,0.4199466666666667,0.008141282690603092,0.02724695033112745,-2.886579864025407e-15,0.026695377273663955,0.001958328033379253,6.05295994131963e-5,0,0
753,0.010940737662654765,0.39285333333333333,0.01590671918215479,0.029856596597330087,-2.220446049250313e-16,0.03795028714835792,0.010910637413182211,-6.0273952877755443e-5,0,0
754,0.007513432447563366,0.4199466666666667,0.014186700532520247,0.028386015913650864,-4.6629367034256575e-15,0.034301353265533636,0.008511390468729507,0.00010635761356323978,0,0
755,0.025207693934548178,0.39285333333333333,0.01999923729057282,0.031125617120692173,-6.661338147750939e-16,0.04587961444897383,0.017680695408600844,-2.2141515300111436e-6,0,0
756,0.01978786840614717,0.4199466666666667,0.018812987561181077,0.029601599723588112,-2.220446049250313e-16,0.0419048740385247,0.014994923547532624,0.00014030098506959132,0,0
757,0.04497258153844913,0.39285333333333333,0.022311985016010075,0.03254203091109775,-3.1086244689504383e-15,0.053990706003831414,0.024499256441095296,5.3326540469536554e-5,0,0
758,0.03780005050069916,0.4199466666666667,0.021748736017987318,0.030935640811923237,6.661338147750939e-16,0.04964932487775823,0.021509132534208053,0.00015994359759603435,0,0
759,0.06936561310934715,0.39285333333333333,0.022668067096630308,0.0340829331388941,8.881784197001252e-16,0.062264879701126985,0.031368188311090006,9.754309006891615e-5,0,0
760,0.060755362842773136,0.4199466666666667,0.022771650555331566,0.032383965334850995,-3.3306690738754696e-16,0.05753966887309759,0.028059832443840582,0.00017708239713307844,0,0
761,0.09732289571495997,0.39285333333333333,0.021079869580863816,0.035713520441767344,-1.8041124150158794e-16,0.07063630891070982,0.03825375040715068,0.0001331477203663084,0,0
762,0.08764937954544057,0.4199466666666667,0.021822176609396435,0.033912969668878634,-1.6653345369377348e-16,0.06551888818929108,0.034618932095334676,0.00019217051666549356,0,0
763,0.12763497138883584,0.39285333333333333,0.01777448117266449,0.037398592335029346,-1.7208456881689926e-15,0.07902191369917937,0.045105786925776825,0.0001646229936472718,0,0
764,0.11731569163665762,0.4199466666666667,0.019056021862497843,0.035490784471545134,-1.0824674490095276e-15,0.07351639023508375,0.04114236158508755,0.00020097335903764002,0,0
765,0.15899680248256276,0.39285333333333333,0.013147253724746042,0.03908648493787803,2.220446049250313e-16,0.0872829454953643,0.05183629729529582,0.00019839272863016177,0,0
766,0.1484755268117884,0.4199466666666667,0.014820097103788588,0.037088528097534934,-1.2212453270876722e-15,0.08144185577459373,0.047563547384975924,0.00019657509735991618,0,0
767,0.19005958855602617,0.39285333333333333,0.007678203210788534,0.04065029065206771,4.440892098500626e-16,0.09508038910287513,0.05823473134421164,0.00024550435816764193,0,0
768,0.17978883335468165,0.4199466666666667,0.009576306778246016,0.038643989785562605,-1.7763568394002505e-15,0.08908935323894669,0.0537354438514458,0.00016586398882105502,0,0
769,0.21948544249673846,0.39285333333333333,0.0018567379730955562,0.041776610157369776,-2.220446049250313e-15,0.10157285263033007,0.06377772726305553,0.0003221374486631068,0,0
770,0.2099078931270546,0.4199466666666667,0.0038184188082133045,0.03997538475348272,0.0,0.09590288288193419,0.059285011549519595,8.323828776363867e-5,0,0
771,0.2460045117257057,0.39285333333333333,-0.0038568953389867197,0.041788531986950206,6.661338147750939e-16,0.10488057365965771,0.06726767461090688,0.00043814400080688376,0,0
772,0.237533751796064,0.4199466666666667,-0.0019809191005044557,0.04062012764729794,2.220446049250313e-15,0.10053337941488673,0.06333439094690885,-9.15527344745315e-5,0,0
773,0.268471720290156,0.39285333333333333,-0.009035927332629166,0.03937470992071801,-3.3306690738754696e-15,0.10121453853419786,0.06622250759743697,0.0005530134271873599,0,0
774,0.26147349597275166,0.4199466666666667,-0.007384399455049075,0.0395445407652415,6.661338147750939e-16,0.10009363219618013,0.06404751591256796,-0.00038126350815176346,0,0
775,0.28591861144426167,0.39285333333333333,-0.013282881300637338,0.03226439321450503,-1.9984014443252818e-15,0.08393700326784141,0.05624294019214626,0.0005289466930845782,0,0
776,0.280694278025911,0.4199466666666667,-0.011985168255423298,0.03470542308112412,-2.4424906541753444e-15,0.08912886590414995,0.05803858655361438,-0.0006750734204004905,0,0
777,0.2975959164356956,0.39285333333333333,-0.0162438625948937,0.018364162270228856,-1.7763568394002505e-15,0.04666722397931446,0.032988899449714504,0.0003079824921776442,0,0
778,0.294369430649154,0.4199466666666667,-0.01541222847037254,0.02332339309336806,4.440892098500626e-16,0.060091178958069806,0.04055528131533048,-0.0006553030001609089,0,0
779,0.30300433573500773,0.39285333333333333,-0.01764899842872852,0.004865981618091819,3.774758283725532e-15,0.007061579283398405,0.006917915478327874,0.0002072984729653525,1,0
780,0.3019133689786225,0.4199466666666667,-0.01736224757407169,0.007930510510038902,1.5543122344752192e-15,0.017473760074979198,0.013497976246155341,-0.00029819677797440595,0,0
781,0.30297290962958634,0.47413333333333335,-0.018048304958273784,0.004660433911511719,-3.3306690738754696e-15,-0.0045649902418362,-0.008678882959045175,0.0005910363991882446,0,1
782,0.30185051676777963,0.5012266666666667,-0.018160860633162218,0.006371528742003418,1.1102230246251565e-15,-0.006470956493259149,-0.013484557879927195,0.001655193078114403,0,0
783,0.2974112652741312,0.47413333333333335,-0.018590078058503712,0.01265636769094014,-1.9984014443252818e-15,-0.017724887957671912,-0.029786042388054934,0.00046938332864726595,0,0
784,0.2940944066422895,0.5012266666666667,-0.018906739808956765,0.013779415713313092,6.661338147750939e-16,-0.019793553486527633,-0.0343026349078388,0.0017803588178774213,0,0
785,0.2854145277597574,0.47413333333333335,-0.019687871800114446,0.01877866257568872,1.3322676295501878e-15,-0.029196395600175597,-0.047311197069017874,-7.047060671773464e-5,0,0
786,0.2800515075090671,0.5012266666666667,-0.020152342040819074,0.018422374144539733,-6.661338147750939e-16,-0.02792700644873744,-0.04697583900310209,0.0012895336028924953,0,0
787,0.26751806681517887,0.47413333333333335,-0.02115324363305271,0.021868083984892372,-6.661338147750939e-16,-0.033262847256761104,-0.05436803561960035,-0.00014579520798582712,0,0
788,0.260347646371981,0.5012266666666667,-0.021689674984581714,0.0207637508794698,1.5543122344752192e-15,-0.030029189551491635,-0.05108450121354813,0.0007252441880714611,0,0
789,0.24451728777100037,0.47413333333333335,-0.02275386739601546,0.023144757275975314,-4.440892098500626e-16,-0.03261346265599451,-0.054834185588803264,-3.877070934898974e-5,0,0
790,0.2358573496132177,0.5012266666666667,-0.023281628455920203,0.02174482289096269,-1.2212453270876722e-15,-0.028831246387854833,-0.050437218106269666,0.0003360703898162773,0,0
791,0.21743090311950256,0.47413333333333335,-0.024248659992596774,0.023477674264514414,-1.2212453270876722e-15,-0.029746356088224103,-0.05209926098257245,4.730574356252154e-5,0,0
792,0.20766439478357013,0.5012266666666667,-0.024687930469368603,0.021981734163773026,4.440892098500626e-16,-0.026090400835897587,-0.04752546671207647,0.00013033169213880202,0,0
793,0.1874566524699967,0.47413333333333335,-0.025395235613478728,0.023348100937872096,-7.771561172376096e-16,-0.02592018219566658,-0.047947678320341525,8.334011725046053e-5,0,0
794,0.17701541849235572,0.5012266666666667,-0.025663270280817024,0.021856623728947477,-1.1102230246251565e-15,-0.022608616444117113,-0.04358428491366184,3.834448583981548e-5,0,0
795,0.15592075284740697,0.47413333333333335,-0.02593766271817903,0.023032082205510895,-5.551115123125783e-17,-0.02162342934998915,-0.04317061031241598,9.07233290243642e-5,0,0
796,0.14526732118009925,0.5012266666666667,-0.02594402048820274,0.02161268797327684,-2.7755575615628914e-17,-0.018665491275314385,-0.039142390006277394,2.394790466889174e-6,0,0
797,0.12422118008598422,0.47413333333333335,-0.02560185004794062,0.0227113774300393,-5.898059818321144e-17,-0.016978003301880144,-0.03807662405492801,8.958667648409357e-5,0,0
798,0.11382847065917695,0.5012266666666667,-0.025253321837654788,0.021413246264434388,1.3877787807814457e-16,-0.014312436699639872,-0.0344007364915736,-7.735733979441495e-6,0,0
799,0.09376521969627272,0.47413333333333335,-0.024124690297555654,0.022509721088750823,-4.440892098500626e-16,-0.011975342555301567,-0.03277391326239193,9.048405682832161e-5,0,0
800,0.08409467816017575,0.5012266666666667,-0.02334458696774235,0.02136226700282695,5.551115123125783e-16,-0.009538897055223287,-0.029434207724652883,-4.609309628582359e-6,0,0
801,0.06590368880322851,0.47413333333333335,-0.021319851918052787,0.022497027825256977,-9.992007221626409e-16,-0.006599589103987616,-0.02730620143221385,9.697178127167014e-5,0,0
